"","Gene_Symbol","Gene_Name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000030680",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000107068","Pagr1a","PAXIP1 associated glutamate rich protein 1A",0,NA,NA,NA,NA,NA
"ENSMUSG00000045114","Prrt2","proline-rich transmembrane protein 2",0,NA,NA,NA,NA,NA
"ENSMUSG00000030678","Maz","MYC-associated zinc finger protein (purine-binding transcription factor)",1044.17225329345,-0.331609992319779,0.116417849152478,-2.84844630556138,0.0043933266131334,0.0232634947703686
"ENSMUSG00000030677","Kif22","kinesin family member 22",305.494426190083,0.481923446959306,0.334136164930876,1.44229657708259,0.149218725406984,0.321537035351169
"ENSMUSG00000108617",NA,NA,0.495846345881233,-0.0712822712130345,3.4577126457731,-0.0206154410489182,0.983552422908046,NA
"ENSMUSG00002076342",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00002075111",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000049350","Zg16","zymogen granule protein 16",0,NA,NA,NA,NA,NA
"ENSMUSG00000108327",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000118675","Gm22747","predicted gene, 22747",0,NA,NA,NA,NA,NA
"ENSMUSG00000045165","AI467606","expressed sequence AI467606",859.322913727926,-0.127383057198372,0.150298161800705,-0.847535696193551,0.396696599208006,0.600471014017274
"ENSMUSG00000030674","Qprt","quinolinate phosphoribosyltransferase",0.776939215340058,1.07803000140527,2.57457461432699,0.418721599834881,0.67541960792844,NA
"ENSMUSG00000051457","Spn","sialophorin",119.01122164427,1.37504137068915,0.227225853794741,6.05143009796438,1.43565579364448e-09,3.92931085688593e-08
"ENSMUSG00000108362","Gm18561","TAR (HIV) RNA binding protein 2 pseudogene",0.22703545722379,1.42501987391984,3.52956901145443,0.403737643121655,0.686405655333092,NA
"ENSMUSG00000108717",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000092905",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000042502","Cd2bp2","CD2 cytoplasmic tail binding protein 2",657.62182463627,-0.0469722533306222,0.106906863756417,-0.43937546832958,0.66038949885222,0.805759900848354
"ENSMUSG00000042492","Tbc1d10b","TBC1 domain family, member 10b",3344.90831684288,-0.0188294902216636,0.139176062443157,-0.135292591923658,0.892380542016329,0.947419317229728
"ENSMUSG00000030672","Mylpf","myosin light chain, phosphorylatable, fast skeletal muscle",33.4474989524098,-1.26942909530316,0.342171746607619,-3.70991792247201,0.000207326451191966,0.00182762773822483
"ENSMUSG00000086232",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000030515","Tars3","threonyl-tRNA synthetase 3",104.620014988519,-0.121084351235205,0.343696730940994,-0.352299979414098,0.724613303581837,0.84870525956921
"ENSMUSG00000078681","Tm2d3","TM2 domain containing 3",688.6950100812,0.0978178107158756,0.218629473804666,0.447413649283494,0.654576422489677,0.801943863872811
"ENSMUSG00000068480",NA,NA,0.243225343667512,1.49210798709516,3.52484227908569,0.423311986453532,0.672067650084632,NA
"ENSMUSG00000100094","1810008I18Rik","RIKEN cDNA 1810008I18 gene",0.229819679234052,1.4360588806101,3.5288918158487,0.406943299922254,0.684049632776231,NA
"ENSMUSG00000093405","Gm20684","predicted gene 20684",0,NA,NA,NA,NA,NA
"ENSMUSG00000030513","Pcsk6","proprotein convertase subtilisin/kexin type 6",0,NA,NA,NA,NA,NA
"ENSMUSG00000108793",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000030512","Snrpa1","small nuclear ribonucleoprotein polypeptide A'",560.795098603092,0.605190552829602,0.206568586354861,2.92973178307932,0.00339254694972093,0.0189208008077533
"ENSMUSG00000030792","Dkkl1","dickkopf-like 1",0,NA,NA,NA,NA,NA
"ENSMUSG00000030796","Tead2","TEA domain family member 2",0.718583141713365,0.942311520885659,2.60895676681494,0.36118326408147,0.717962452231918,NA
"ENSMUSG00000030798","Cd37","CD37 antigen",2351.78878894856,0.0374444011125127,0.17226834140803,0.217360896415801,0.827927102815475,0.909343962783709
"ENSMUSG00000094152","Slc6a16","solute carrier family 6, member 16",0.304365639304467,1.63124792983975,3.51537802044323,0.46403201031395,0.64262481184107,NA
"ENSMUSG00000088281","Gm23585","predicted gene, 23585",0,NA,NA,NA,NA,NA
"ENSMUSG00000070568","Slc6a21","solute carrier family 6 member 21",0,NA,NA,NA,NA,NA
"ENSMUSG00000038260","Trpm4","transient receptor potential cation channel, subfamily M, member 4",641.218746932652,0.26271503887237,0.20032674822318,1.31143265291605,0.189711633067498,0.377049729644922
"ENSMUSG00000046721","Rpl14-ps1","ribosomal protein L14, pseudogene 1",486.100038709494,0.584202973581174,0.199734433384912,2.92489864506911,0.00344568429916684,0.0191607900995532
"ENSMUSG00000038239","Hrc","histidine rich calcium binding protein",5.88970131966329,1.74704960308305,0.801896098589187,2.17864833880189,0.0293578022772531,0.101338345719129
"ENSMUSG00000003863","Ppfia3","protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 3",262.992091513794,1.14080552721447,0.216447396882829,5.27059019255393,1.35985783206994e-07,2.62253433471411e-06
"ENSMUSG00000003872","Lin7b","lin-7 homolog B, crumbs cell polarity complex component",2.62790707133517,0.765380323463003,1.09655138445673,0.697988561513876,0.485184347511846,0.675981079034683
"ENSMUSG00000110070",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000063511","Snrnp70","small nuclear ribonucleoprotein 70 (U1)",1112.78884048122,0.0333823500322953,0.162077652737641,0.205965162182673,0.836818124385131,0.914776533543533
"ENSMUSG00002076924",NA,NA,0.912471875141535,1.54288069590234,2.46140019148852,0.626830493163036,0.530770352918797,NA
"ENSMUSG00000038201","Kcna7","potassium voltage-gated channel, shaker-related subfamily, member 7",2.55012571463522,0.813382069506375,1.44302052353821,0.563666320914135,0.572981242132446,0.745131906491591
"ENSMUSG00000074121","Ntf5","neurotrophin 5",1.48252896392236,2.31996761140735,1.92331486192197,1.20623391278171,0.227727311310605,NA
"ENSMUSG00000118462","Saxo3","stabilizer of axonemal microtubules 3",0,NA,NA,NA,NA,NA
"ENSMUSG00000100916","Lhb","luteinizing hormone beta",0,NA,NA,NA,NA,NA
"ENSMUSG00000003868","Ruvbl2","RuvB-like AAA ATPase 2",798.400563220669,0.49089613353286,0.132591711280209,3.70231388367437,0.000213642075371032,0.0018800746655581
"ENSMUSG00000003865","Gys1","glycogen synthase 1, muscle",1411.80020037489,0.429890714175041,0.198413385880366,2.16664169238181,0.0302621857410063,0.103693577959343
"ENSMUSG00000050708","Ftl1","ferritin light polypeptide 1",202947.145144003,-0.246824559127141,0.160336262130871,-1.53941819428019,0.123702235064066,0.283186412138196
"ENSMUSG00002076377",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000110350",NA,NA,0.451594118899284,-2.31120759910493,3.46536774635497,-0.666944396171507,0.50480765124912,NA
"ENSMUSG00000003873","Bax","BCL2-associated X protein",1809.99816214888,0.11480709608034,0.160398248952979,0.715762776899116,0.474137840298566,0.666871653576983
"ENSMUSG00000109926",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000011382","Dhdh","dihydrodiol dehydrogenase",44.9549746529331,-0.673337439529472,0.344525837411439,-1.95438880459163,0.0506552536856804,0.152691250682375
"ENSMUSG00000023467","Tulp2","TUB like protein 2",0,NA,NA,NA,NA,NA
"ENSMUSG00000030824","Nucb1","nucleobindin 1",8979.72997354865,-0.429182841503828,0.117342439362819,-3.65752445436052,0.000254662969316703,0.0021959158893123
"ENSMUSG00000110387",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000121024",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000040435","Ppp1r15a","protein phosphatase 1, regulatory subunit 15A",1075.44580556265,0.396361715630255,0.147002184163798,2.69629813927532,0.00701148799151218,0.0338235949366465
"ENSMUSG00000030825","Hsd17b14","hydroxysteroid (17-beta) dehydrogenase 14",18.331604106139,-0.528995510760796,0.589033930624036,-0.898073070596063,0.369146594747023,0.576475360999334
"ENSMUSG00000109644","0610005C13Rik","RIKEN cDNA 0610005C13 gene",0,NA,NA,NA,NA,NA
"ENSMUSG00000030826","Bcat2","branched chain aminotransferase 2, mitochondrial",1369.18906262097,-0.184360401450288,0.142617853199628,-1.29268809839839,0.196118955719275,0.385606353027728
"ENSMUSG00000109632",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000030827","Fgf21","fibroblast growth factor 21",0,NA,NA,NA,NA,NA
"ENSMUSG00000008461","Fut1","fucosyltransferase 1",0,NA,NA,NA,NA,NA
"ENSMUSG00000064158","Izumo1","izumo sperm-egg fusion 1",0,NA,NA,NA,NA,NA
"ENSMUSG00000044562","Rasip1","Ras interacting protein 1",0,NA,NA,NA,NA,NA
"ENSMUSG00000109998",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000110357",NA,NA,0.475298622482281,-0.0276099057307084,3.49457086194922,-0.0079008000757232,0.9936961391856,NA
"ENSMUSG00000042918","Mamstr","MEF2 activating motif and SAP domain containing transcriptional regulator",0.245538118811801,-1.44071820944091,3.52933010351511,-0.408212937635388,0.683117350627648,NA
"ENSMUSG00000055978","Fut2","fucosyltransferase 2",0,NA,NA,NA,NA,NA
"ENSMUSG00000121377","Gm5113","predicted gene 5113",48.0716853194116,-0.207811585313161,0.323150615335096,-0.643079652185305,0.52017241692982,0.703859817436007
"ENSMUSG00000121129",NA,NA,1.33441432499024,0.182016501501609,1.67589143443589,0.108608766511702,0.913512807220085,NA
"ENSMUSG00000052749","Trim30b","tripartite motif-containing 30B",27.1555885041165,2.27843263857901,0.540285768514866,4.21708801407439,2.47477400576057e-05,0.000282472538183441
"ENSMUSG00000073928","Or52h9","olfactory receptor family 52 subfamily H member 9",0,NA,NA,NA,NA,NA
"ENSMUSG00000073927","Or52h7","olfactory receptor family 52 subfamily H member 7",0,NA,NA,NA,NA,NA
"ENSMUSG00000073926","Or52d3","olfactory receptor family 52 subfamily D member 3",0,NA,NA,NA,NA,NA
"ENSMUSG00000073925","Or52u1","olfactory receptor family 52 subfamily U member 1",0,NA,NA,NA,NA,NA
"ENSMUSG00000051182","Or52ac1","olfactory receptor family 52 subfamily AC member 1",0,NA,NA,NA,NA,NA
"ENSMUSG00000073924","Or52p1","olfactory receptor family 52 subfamily P member 1",0,NA,NA,NA,NA,NA
"ENSMUSG00000073923","Or56b1","olfactory receptor family 56 subfamily B member 1",0,NA,NA,NA,NA,NA
"ENSMUSG00000070421","Or52n4","olfactory receptor family 52 subfamily N member 4",0,NA,NA,NA,NA,NA
"ENSMUSG00000082084",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000073922","Or52n20","olfactory receptor family 52 subfamily N member 20",0,NA,NA,NA,NA,NA
"ENSMUSG00000081694","Or56b2l-ps1","olfactory receptor family 56 subfamily L member 1, pseudogene 1",0,NA,NA,NA,NA,NA
"ENSMUSG00000086784","Isoc2a","isochorismatase domain containing 2a",13.9009205925656,-0.351532214398472,0.554749934704775,-0.633676891887422,0.526291708605526,0.708883648418056
"ENSMUSG00000110221","Gm36210","predicted gene, 36210",0,NA,NA,NA,NA,NA
"ENSMUSG00000109441",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000108840","Gm5320","3-phosphoglycerate dehydrogenase pseudogene",0.491076237623603,-2.42078538272908,3.45943807842074,-0.699762599547436,0.484075575214446,NA
"ENSMUSG00000074406","Zfp628","zinc finger protein 628",101.702158123433,-0.195442836283107,0.238629373361968,-0.819022543325576,0.412773551835135,0.61516868428752
"ENSMUSG00000035285","Nat14","N-acetyltransferase 14",11.4449681500238,1.85807627831327,0.687515640943538,2.70259491953269,0.00688005371046988,0.0333274906081831
"ENSMUSG00000035279","Ssc5d","scavenger receptor cysteine rich family, 5 domains",1.93708860723116,3.61826059447176,2.53066715472569,1.42976550184213,0.152784333464073,0.326259327692208
"ENSMUSG00000030433","Sbk2","SH3-binding domain kinase family, member 2",455.850080189108,0.626079921757926,0.155665916510813,4.02194607394637,5.77192741355957e-05,0.00059851702231184
"ENSMUSG00000085272","Sbk3","SH3 domain binding kinase family, member 3",0,NA,NA,NA,NA,NA
"ENSMUSG00000121145",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000051550","Zfp579","zinc finger protein 579",42.3053407401649,-0.549142161072862,0.341134640912509,-1.60975197242927,0.107452013891027,0.256901176423092
"ENSMUSG00000061374","Fiz1","Flt3 interacting zinc finger protein 1",792.209810024899,0.0157308084767658,0.133032251897667,0.118248080840325,0.905871094161564,0.95595363053275
"ENSMUSG00000051184","Zfp524","zinc finger protein 524",56.9598734657875,0.00522778121889246,0.314092311894805,0.0166440916282069,0.986720549389137,0.994932523886895
"ENSMUSG00000109129",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000120872",NA,NA,1.98428908274215,-1.64745519764644,1.5543663911828,-1.05988858675258,0.289195288581691,0.494091385048817
"ENSMUSG00000074405","Zfp865","zinc finger protein 865",77.8688484983773,-0.218459770738947,0.277702452374918,-0.78666849669736,0.431475950411213,0.632410819941175
"ENSMUSG00000035228","Ccdc106","coiled-coil domain containing 106",0,NA,NA,NA,NA,NA
"ENSMUSG00000043290","Zfp784","zinc finger protein 784",0,NA,NA,NA,NA,NA
"ENSMUSG00000086604","Gm15510","predicted gene 15510",4.54248019186781,1.04671622364273,0.810283172040649,1.29179064771472,0.19642965501246,0.385868093217835
"ENSMUSG00000055633","Zfp580","zinc finger protein 580",19.4766444740406,0.746541552319841,0.418332241890806,1.7845661356284,0.0743317184356986,0.19971707922854
"ENSMUSG00000109549",NA,NA,0.243225343667512,1.49210798709516,3.52484227908569,0.423311986453532,0.672067650084632,NA
"ENSMUSG00000109274",NA,NA,12.0244536866205,-0.00594480563002526,0.578013913597922,-0.0102848832704062,0.991793995099396,0.996919089943711
"ENSMUSG00000035203","Epn1","epsin 1",946.977215809192,-0.515949040687916,0.131686683136472,-3.91800467897895,8.92849735923381e-05,0.000874629471127996
"ENSMUSG00000035191","Rfpl4","ret finger protein-like 4",0,NA,NA,NA,NA,NA
"ENSMUSG00000083649","Rasl2-9","RAS-like, family 2, locus 9",3.9047184856908,0.548810519526633,1.14278198542277,0.480240786543025,0.631056188031073,0.787567813841099
"ENSMUSG00000109495",NA,NA,0.640887106567975,0.652853699432572,2.72831184417349,0.239288518585875,0.810881867686791,NA
"ENSMUSG00002075996",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000118215","Vmn1r55","vomeronasal 1 receptor 55",0.113517728611895,0.744666589684683,3.5338115409304,0.210726175139669,0.833100948397967,NA
"ENSMUSG00000091874","Vmn1r56","vomeronasal 1 receptor 56",0,NA,NA,NA,NA,NA
"ENSMUSG00000091652","Vmn1r57","vomeronasal 1 receptor 57",0,NA,NA,NA,NA,NA
"ENSMUSG00000109211",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000119441","Gm23942","predicted gene, 23942",0,NA,NA,NA,NA,NA
"ENSMUSG00000035177","Nlrp2","NLR family, pyrin domain containing 2",0,NA,NA,NA,NA,NA
"ENSMUSG00000109155","Gm18757","predicted gene, 18757",0,NA,NA,NA,NA,NA
"ENSMUSG00000048398","Lgalsl2","galectin like 2",0,NA,NA,NA,NA,NA
"ENSMUSG00000108904",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000078768","Zfp566","zinc finger protein 566",23.8825788475883,0.230670115428788,0.374678955182367,0.615647375541854,0.538127276300792,0.718233278520477
"ENSMUSG00000109218",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000049421","Zfp260","zinc finger protein 260",545.551227510032,-0.249462557748825,0.173718829198566,-1.43601334927074,0.150998542738989,0.324067622744737
"ENSMUSG00002076246",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000074220","Zfp382","zinc finger protein 382",50.2897020138477,0.262475710202873,0.483118752492203,0.543294394698764,0.586927122999756,0.755396176899716
"ENSMUSG00000108926",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000037029","Zfp146","zinc finger protein 146",72.3507932932683,-0.304651423719527,0.326209056302139,-0.933914671692485,0.350347910030885,0.557812662292407
"ENSMUSG00000066647",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000074218","Cox7a1","cytochrome c oxidase subunit 7A1",18.9635182309861,0.694033849603244,0.483507874781015,1.43541374567597,0.151169231319498,0.324261329525429
"ENSMUSG00000001794","Capns1","calpain, small subunit 1",3827.54757882852,-0.0607020093002482,0.215979468011529,-0.281054536614601,0.778668570709988,0.880882755015799
"ENSMUSG00000059891","Tsks","testis-specific serine kinase substrate",0.493062123870971,-0.0824234859129063,3.46396109126602,-0.0237945761344513,0.981016466443743,NA
"ENSMUSG00000007783","Cpt1c","carnitine palmitoyltransferase 1c",17.8645754854262,1.84756745454952,0.566337833329558,3.26230625223725,0.00110509685375446,0.00759519956266838
"ENSMUSG00000109111",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000109324","Prmt1","protein arginine N-methyltransferase 1",1331.28271490164,0.548550556038644,0.116631275549489,4.70328866296144,2.56004069489434e-06,3.7074875063559e-05
"ENSMUSG00000087138","Gm15545","predicted gene 15545",7.29174380491224,-0.426079375161319,0.619047283249251,-0.688282440922633,0.491274936991111,0.680393268389001
"ENSMUSG00000003190","Bcl2l12","BCL2 like 12",56.1010771281274,0.506980147308736,0.275486788850242,1.84030656941715,0.0657232414435397,0.183310849050661
"ENSMUSG00000003184","Irf3","interferon regulatory factor 3",561.34199818744,-0.0422928538227793,0.141452020552307,-0.298990807325654,0.764947059611652,0.873956633205202
"ENSMUSG00000038406","Scaf1","SR-related CTD-associated factor 1",1462.42469841179,-0.345363159922962,0.231665937134946,-1.49078092443856,0.136019021549306,0.3022416376532
"ENSMUSG00000098839","Mir7054","microRNA 7054",0,NA,NA,NA,NA,NA
"ENSMUSG00000038387","Rras","related RAS viral (r-ras) oncogene",1935.39473791218,0.146084494636753,0.194199773516317,0.752238233812765,0.451907804733154,0.649440205398994
"ENSMUSG00000046574","Prr12","proline rich 12",49.8757001915545,0.704066494216593,0.331745133793726,2.12231144482852,0.0338115930316073,0.112673623923883
"ENSMUSG00000007837","Prrg2","proline-rich Gla (G-carboxyglutamic acid) polypeptide 2",219.910586612699,0.617932563553197,0.214401903658218,2.88212256052659,0.00395006057708114,0.0213267286027482
"ENSMUSG00000003421","Nosip","nitric oxide synthase interacting protein",765.978702880624,0.27932222376016,0.18120206373699,1.54149581963696,0.123196159565776,0.282363472073336
"ENSMUSG00000019539","Rcn3","reticulocalbin 3, EF-hand calcium binding domain",4.52897079621639,3.07220670661977,1.35613789535577,2.26540878854638,0.0234876055214581,0.0855401828126087
"ENSMUSG00000109947",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000003420","Fcgrt","Fc fragment of IgG receptor and transporter",1453.04553373355,0.517863447047653,0.109651292306427,4.72282119211557,2.32595336453366e-06,3.4036671789268e-05
"ENSMUSG00000065495","Mir150","microRNA 150",0,NA,NA,NA,NA,NA
"ENSMUSG00000110279",NA,NA,1.3323692631793,-0.840507164553159,1.95794731580576,-0.429279765480953,0.667719640463007,NA
"ENSMUSG00000003429","Rps11","ribosomal protein S11",1413.60737048035,0.574992224385268,0.179906940564644,3.19605359626835,0.00139321229352049,0.00918221053501167
"ENSMUSG00000064767","Snord35b","small nucleolar RNA, C/D box 35B",0,NA,NA,NA,NA,NA
"ENSMUSG00000121119",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000074129","Rpl13a","ribosomal protein L13A",65.6106546393758,0.483212286857038,0.305971196786775,1.57927377456309,0.114273274511121,0.268145639734763
"ENSMUSG00000089989",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000065818","Snord35a","small nucleolar RNA, C/D box 35A",0.152182819652234,0.744666589684684,3.5338115409304,0.210726175139669,0.833100948397966,NA
"ENSMUSG00000065878","Snord34","small nucleolar RNA, C/D box 34",0,NA,NA,NA,NA,NA
"ENSMUSG00002076766","Snord33","small nucleolar RNA, C/D box 33",0,NA,NA,NA,NA,NA
"ENSMUSG00000105913","Mir5121","microRNA 5121",0,NA,NA,NA,NA,NA
"ENSMUSG00000065219","Snord32a","small nucleolar RNA, C/D box 32A",0,NA,NA,NA,NA,NA
"ENSMUSG00000110206","Flt3l","FMS-like tyrosine kinase 3 ligand",17.0659902558343,1.42088986170413,0.488049257691054,2.9113656855587,0.00359852584903316,0.0198388854410562
"ENSMUSG00000007833","Aldh16a1","aldehyde dehydrogenase 16 family, member A1",969.705918510244,-0.378227352293769,0.145880533617178,-2.59271982981855,0.00952203056074299,0.0427894339196526
"ENSMUSG00000003423","Pih1d1","PIH1 domain containing 1",370.971273177339,-0.132064098947917,0.143169321600694,-0.922432944931106,0.356302791937965,0.564030174745439
"ENSMUSG00000070570","Slc17a7","solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 7",5.10063335474486,0.336036270241905,1.21673562709545,0.276178540973671,0.782410938325488,0.883365339145476
"ENSMUSG00000106470","Mir7055","microRNA 7055",0,NA,NA,NA,NA,NA
"ENSMUSG00000095276","Gfy","golgi-associated olfactory signaling regulator",0,NA,NA,NA,NA,NA
"ENSMUSG00000038300","Pth2","parathyroid hormone 2",0,NA,NA,NA,NA,NA
"ENSMUSG00000038292","Kash5","KASH domain containing 5",0.966315684542311,-1.58869762942881,2.43916625059097,-0.651328145034758,0.514834683799181,NA
"ENSMUSG00000097817",NA,NA,0.225797059449642,-1.37405871176123,3.53195351540025,-0.389036465448929,0.697249171500138,NA
"ENSMUSG00000109142",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000006095","Tbcb","tubulin folding cofactor B",1964.30423449903,0.0427691533682979,0.115683731581741,0.369707587951358,0.711600377417012,0.839911927661336
"ENSMUSG00000019738","Polr2i","polymerase (RNA) II (DNA directed) polypeptide I",185.925829283452,0.0296920202291286,0.236206350018537,0.12570373415786,0.899966445886915,0.952368920304059
"ENSMUSG00000100512","Ovol3","ovo like zinc finger 3",0,NA,NA,NA,NA,NA
"ENSMUSG00000037020","Wdr62","WD repeat domain 62",474.322064582872,-1.15379085357824,0.319833823298649,-3.6074697843976,0.000309197531997218,0.00259641676868945
"ENSMUSG00000081565","Rps12-ps5","ribosomal protein S12, pseudogene 5",0,NA,NA,NA,NA,NA
"ENSMUSG00000013921","Clip3","CAP-GLY domain containing linker protein 3",0.472514400472019,-0.0386663511122601,3.50119707104591,-0.0110437517019598,0.991188540138175,NA
"ENSMUSG00000042831","Alkbh6","alkB homolog 6",122.084063841854,0.262218842939273,0.240584145632457,1.08992569834534,0.275745875382268,0.480221992652115
"ENSMUSG00002076496",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000019737","Syne4","spectrin repeat containing, nuclear envelope family member 4",3.84970794652563,-1.0745885691664,1.02481407070317,-1.04856929650573,0.294376393214585,0.499674580639297
"ENSMUSG00000074211","Sdhaf1","succinate dehydrogenase complex assembly factor 1",201.029901193769,0.45981729452159,0.248704387691244,1.84885075325826,0.0644793664084374,0.181075734825517
"ENSMUSG00000118440",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000109049",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000036957","Lrfn3","leucine rich repeat and fibronectin type III domain containing 3",78.1726039022105,-3.36348985088943,0.313763550983422,-10.7198233840334,8.21600704924708e-27,1.43568699100404e-24
"ENSMUSG00000064982","Gm25259","predicted gene, 25259",0,NA,NA,NA,NA,NA
"ENSMUSG00000030579","Tyrobp","TYRO protein tyrosine kinase binding protein",12790.6747415221,-0.299095027436988,0.188624270632483,-1.58566565391655,0.1128151743287,0.265562025852573
"ENSMUSG00000064109","Hcst","hematopoietic cell signal transducer",182.136624412377,0.462342047222074,0.308017146285018,1.5010269811222,0.133348583129181,0.297965243247904
"ENSMUSG00000036931","Nfkbid","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, delta",318.469890442344,0.0268122430758782,0.168421036660158,0.159197708359795,0.873513109302237,0.936839879331931
"ENSMUSG00000109467",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000006651","Aplp1","amyloid beta precursor like protein 1",457.369368414214,-0.443622167987424,0.156413357440453,-2.83621664573189,0.0045651467246296,0.0239674091583705
"ENSMUSG00000036915","Kirrel2","kirre like nephrin family adhesion molecule 2",0,NA,NA,NA,NA,NA
"ENSMUSG00000006649","Nphs1","nephrosis 1, nephrin",0,NA,NA,NA,NA,NA
"ENSMUSG00000087009","Nphs1os","nephrosis 1 homolog, nephrin, opposite strand",0,NA,NA,NA,NA,NA
"ENSMUSG00000109509",NA,NA,8.35850960818063,0.424779058559927,0.814892307681937,0.521270178348185,0.602178572344639,0.766666910787288
"ENSMUSG00000036892","Prodh2","proline dehydrogenase (oxidase) 2",0,NA,NA,NA,NA,NA
"ENSMUSG00000062132","Arhgap33os","Rho GTPase activating protein 33, opposite strand",0,NA,NA,NA,NA,NA
"ENSMUSG00000036882","Arhgap33","Rho GTPase activating protein 33",6.08539303158792,-0.615920858050951,0.887088640333772,-0.694317151687577,0.487483337050045,0.677639218818597
"ENSMUSG00000036864","Proser3","proline and serine rich 3",43.6008611592234,-0.0881303305649122,0.298618423689674,-0.295126903008831,0.767896938904324,0.874992526183298
"ENSMUSG00000109102",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000036854","Hspb6","heat shock protein, alpha-crystallin-related, B6",115.095141309231,0.722664015182665,0.289734295139762,2.49423015260954,0.0126230666372647,0.0533046954819434
"ENSMUSG00000106236","Mir9769","microRNA 9769",0,NA,NA,NA,NA,NA
"ENSMUSG00000036845","Lin37","lin-37 DREAM MuvB core complex component",247.346160887078,0.265315529088327,0.179245327867091,1.48018100245858,0.138824948900155,0.305899276076431
"ENSMUSG00000036835","Psenen","presenilin enhancer gamma secretase subunit",711.999224204533,0.540346053558403,0.220356994190518,2.45213933664037,0.0142009660262648,0.0583371595571085
"ENSMUSG00000078765","U2af1l4","U2 small nuclear RNA auxiliary factor 1-like 4",0,NA,NA,NA,NA,NA
"ENSMUSG00000109378",NA,NA,5.32046642243318,-1.23330799440268,0.887670515529922,-1.38937586956622,0.164718484023615,0.343039210747383
"ENSMUSG00000036826","Igflr1","IGF-like family receptor 1",0,NA,NA,NA,NA,NA
"ENSMUSG00000006307","Kmt2b","lysine (K)-specific methyltransferase 2B",175.240367928568,-0.142593762620472,0.220316131112149,-0.647223432531532,0.517487347807039,0.70215805426875
"ENSMUSG00000098553","Mir3569","microRNA 3569",0,NA,NA,NA,NA,NA
"ENSMUSG00000006310","Zbtb32","zinc finger and BTB domain containing 32",9.3319998446921,2.15204448972931,1.15607524593918,1.86150901274685,0.0626723290682011,0.177684989625006
"ENSMUSG00000006313","Upk1a","uroplakin 1A",2.34221796177131,0.537897214348121,1.76770702482253,0.304290929885355,0.76090625464483,0.871624735165921
"ENSMUSG00000036751","Cox6b1","cytochrome c oxidase, subunit 6B1",3073.91018447017,0.124429839463609,0.181011941820498,0.687412323254348,0.491822934134213,0.680785087322501
"ENSMUSG00000030978","Rrm1","ribonucleotide reductase M1",2107.28897115071,-0.0279282276394626,0.337722593901184,-0.0826957631612716,0.934093453842447,0.970431906031436
"ENSMUSG00000109940",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000044814","Or55b3","olfactory receptor family 55 subfamily B member 3",0,NA,NA,NA,NA,NA
"ENSMUSG00000043925","Or55b4","olfactory receptor family 55 subfamily B member 4",0,NA,NA,NA,NA,NA
"ENSMUSG00000044824","Or55b10","olfactory receptor family 55 subfamily B member 10",0,NA,NA,NA,NA,NA
